collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;pleiades_id;geonames_id;notes
incanto;60043;Gaete;http://linkedplaces.org/places/60043;Gaete;13.575845;41.220392;;;432734;;Caieta
