collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;dataset;dataid;uses;type;role;goods;dir;dist;travmode;travtime;dataqlty;src;probl
owtrad;afr_150-230;tmcEGm0200_004a;owt_7;owt_123;Aelana_Petra (150-230);[[35,29.517],[35.433,30.333]];150,,,230,;;;tmcEGm0200;tmcEGm0200_004a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_-200-400;tmcZCEm0100_031a;owt_863;owt_1119;Konin_Kalisz (-200-400);[[18.266666,52.216667],[18.083332,51.75]];-200,,,400,;;;tmcZCEm0100;tmcZCEm0100_031a;trd;cd;maj;[A431,B000,C000];Aquilea;d000dd;nkn;t000t;QC3;Wojtowicz 1956:253;P000
owtrad;afr_1450-1500;tmcDEm1500a_003a;owt_411;owt_2964;Cologne_Koblenz (1450-1500);[[6.95,50.933334],[7.6,50.35]];1450,,,1500,;;;tmcDEm1500a;tmcDEm1500a_003a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC3;Spufford 2002:352;P000
owtrad;afr_150-230;tmcEGm0200_045a;owt_740;owt_752;loc02-tmc010103_Apollonia (150-230);[[27.233334,31.35],[21.966667,32.900002]];150,,,230,;;;tmcEGm0200;tmcEGm0200_045a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_006a;owt_114;owt_771;Alexandria_Nicopolis (150-230);[[29.9,31.2],[29.95,31.2]];150,,,230,;;;tmcEGm0200;tmcEGm0200_006a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_007a;owt_114;owt_100;Alexandria_Memphis (150-230);[[29.9,31.2],[31.25,29.866667]];150,,,230,;;;tmcEGm0200;tmcEGm0200_007a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_008a;owt_1;owt_48;Antiochia_Damascus (150-230);[[36.116669,36.233334],[36.299999,33.5]];150,,,230,;;;tmcEGm0200;tmcEGm0200_008a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_009a;owt_1;owt_130;Antiochia_Dura Europos (150-230);[[36.116669,36.233334],[40.724998,34.75]];150,,,230,;;;tmcEGm0200;tmcEGm0200_009a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_010a;owt_776;owt_779;Augila Oasis_loc06-tmc010103 (150-230);[[21.286943,29.108055],[19.583332,30.416668]];150,,,230,;;;tmcEGm0200;tmcEGm0200_010a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_011a;owt_776;owt_728;Augila Oasis_loc05-tmc010103 (150-230);[[21.286943,29.108055],[21.016666,25.616667]];150,,,230,;;;tmcEGm0200;tmcEGm0200_011a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_012a;owt_776;owt_502;Augila Oasis_Siwa Oasis (150-230);[[21.286943,29.108055],[25.666668,29.166668]];150,,,230,;;;tmcEGm0200;tmcEGm0200_012a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_013a;owt_26;owt_134;Berenice_Coptus (150-230);[[35.466667,23.916668],[32.817,26]];150,,,230,;;;tmcEGm0200;tmcEGm0200_013a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_014a;owt_23;owt_779;Berenice_loc06-tmc010103 (150-230);[[20.066668,32.116669],[19.583332,30.416668]];150,,,230,;;;tmcEGm0200;tmcEGm0200_014a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_015a;owt_23;owt_157;Berenice_Ptolemais (150-230);[[20.066668,32.116669],[20.966667,32.716667]];150,,,230,;;;tmcEGm0200;tmcEGm0200_015a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_043a;owt_778;owt_765;loc09-tmc010103_Sabrata (150-230);[[10.116667,33.883331],[12.484722,32.791943]];150,,,230,;;;tmcEGm0200;tmcEGm0200_043a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_017a;owt_134;owt_100;Coptus_Memphis (150-230);[[32.817,26],[31.25,29.866667]];150,,,230,;;;tmcEGm0200;tmcEGm0200_017a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_018a;owt_134;owt_751;Coptus_Leucos Limen (150-230);[[32.817,26],[34.283333,26.1]];150,,,230,;;;tmcEGm0200;tmcEGm0200_018a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_019a;owt_134;owt_749;Coptus_Myos Hormus (150-230);[[32.817,26],[34.25,26.15]];150,,,230,;;;tmcEGm0200;tmcEGm0200_019a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_020a;owt_150;owt_752;Cyrene_Apollonia (150-230);[[21.867,32.833],[21.966667,32.900002]];150,,,230,;;;tmcEGm0200;tmcEGm0200_020a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_021a;owt_150;owt_157;Cyrene_Ptolemais (150-230);[[21.867,32.833],[20.966667,32.716667]];150,,,230,;;;tmcEGm0200;tmcEGm0200_021a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_022a;owt_48;owt_56;Damascus_Gaza (150-230);[[36.299999,33.5],[34.466667,31.5]];150,,,230,;;;tmcEGm0200;tmcEGm0200_022a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_023a;owt_48;owt_169;Damascus_Palmyra (150-230);[[36.299999,33.5],[38.283,34.55]];150,,,230,;;;tmcEGm0200;tmcEGm0200_023a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_024a;owt_48;owt_123;Damascus_Petra (150-230);[[36.299999,33.5],[35.433,30.333]];150,,,230,;;;tmcEGm0200;tmcEGm0200_024a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_025a;owt_553;owt_580;Dioscurias_loc10-tmc010103 (150-230);[[41.033333,43],[49.893333,40.371113]];150,,,230,;;;tmcEGm0200;tmcEGm0200_025a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_026a;owt_130;owt_169;Dura Europos_Palmyra (150-230);[[40.724998,34.75],[38.283,34.55]];150,,,230,;;;tmcEGm0200;tmcEGm0200_026a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_027a;owt_130;owt_630;Dura Europos_loc03-tmc010103 (150-230);[[40.724998,34.75],[44.393055,32.031666]];150,,,230,;;;tmcEGm0200;tmcEGm0200_027a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_028a;owt_56;owt_747;Gaza_Pelusium (150-230);[[34.466667,31.5],[32.516666,31.049999]];150,,,230,;;;tmcEGm0200;tmcEGm0200_028a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_029a;owt_56;owt_123;Gaza_Petra (150-230);[[34.466667,31.5],[35.433,30.333]];150,,,230,;;;tmcEGm0200;tmcEGm0200_029a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_030a;owt_762;owt_778;Ghadames Oasis_loc09-tmc010103 (150-230);[[9.5,30.133333],[10.116667,33.883331]];150,,,230,;;;tmcEGm0200;tmcEGm0200_030a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_031a;owt_762;owt_748;Ghadames Oasis_Leptis Magna (150-230);[[9.5,30.133333],[14.311667,32.631668]];150,,,230,;;;tmcEGm0200;tmcEGm0200_031a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_032a;owt_361;owt_777;Hippo Regius_Wargla Oasis (150-230);[[7.733333,36.866669],[5.333333,31.950001]];150,,,230,;;;tmcEGm0200;tmcEGm0200_032a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_033a;owt_723;owt_502;Kharga Oasis_Siwa Oasis (150-230);[[30.583332,25.333332],[25.666668,29.166668]];150,,,230,;;;tmcEGm0200;tmcEGm0200_033a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_034a;owt_723;owt_764;Kharga Oasis_Thebae (150-230);[[30.583332,25.333332],[32.683334,25.700001]];150,,,230,;;;tmcEGm0200;tmcEGm0200_034a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_035a;owt_748;owt_765;Leptis Magna_Sabrata (150-230);[[14.311667,32.631668],[12.484722,32.791943]];150,,,230,;;;tmcEGm0200;tmcEGm0200_035a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_036a;owt_748;owt_759;Leptis Magna_Zawilah Oasis (150-230);[[14.311667,32.631668],[15.116667,26.166668]];150,,,230,;;;tmcEGm0200;tmcEGm0200_036a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_037a;owt_771;owt_747;Nicopolis_Pelusium (150-230);[[29.95,31.2],[32.516666,31.049999]];150,,,230,;;;tmcEGm0200;tmcEGm0200_037a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_038a;owt_116;owt_335;Olbia_loc11-tmc010103 (150-230);[[31.9,46.716667],[30.516666,50.433334]];150,,,230,;;;tmcEGm0200;tmcEGm0200_038a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_039a;owt_502;owt_740;Siwa Oasis_loc02-tmc010103 (150-230);[[25.666668,29.166668],[27.233334,31.35]];150,,,230,;;;tmcEGm0200;tmcEGm0200_039a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_040a;owt_168;owt_631;Trapezus_loc04-tmc010103 (150-230);[[39.716667,41],[49.337502,36.620556]];150,,,230,;;;tmcEGm0200;tmcEGm0200_040a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_042a;owt_779;owt_748;loc06-tmc010103_Leptis Magna (150-230);[[19.583332,30.416668],[14.311667,32.631668]];150,,,230,;;;tmcEGm0200;tmcEGm0200_042a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_041a;owt_2382;owt_764;loc08-tmc010103_Thebae (150-230);[[31.35,21.8],[32.683334,25.700001]];150,,,230,;;;tmcEGm0200;tmcEGm0200_041a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_016a;owt_133;owt_778;Carthago_loc09-tmc010103 (150-230);[[10.333333,36.866669],[10.116667,33.883331]];150,,,230,;;;tmcEGm0200;tmcEGm0200_016a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_044a;owt_851;owt_580;loc12-tmc010103_loc10-tmc010103 (150-230);[[54.633331,41.166668],[49.893333,40.371113]];150,,,230,;;;tmcEGm0200;tmcEGm0200_044a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_150-230;tmcEGm0200_005a;owt_114;owt_740;Alexandria_loc02-tmc010103 (150-230);[[29.9,31.2],[27.233334,31.35]];150,,,230,;;;tmcEGm0200;tmcEGm0200_005a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Stone 1989:90-91;P000
owtrad;afr_500-1800;tmcDZm0500_002a;owt_741;owt_798;Aswan_Aidhab (500-1800);[[32.883331,24.083332],[36.650002,22.233334]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_002a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_003a;owt_776;owt_799;Augila_loc01-tmc010322 (500-1800);[[21.286943,29.108055],[31.183332,27.183332]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_003a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_004a;owt_875;owt_789;Awlil_Sijilmasa (500-1800);[[-15.967,18.15],[-4.283333,31.283333]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_004a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_005a;owt_796;owt_872;Bilma_Murzuk (500-1800);[[12.933333,18.683332],[13.917,25.917]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_005a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_006a;owt_796;owt_874;Bilma_loc02-tmc010322 (500-1800);[[12.933333,18.683332],[15.9667,13.1833]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_006a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_007a;owt_795;owt_796;Gao_Bilma (500-1800);[[-0.05,16.266666],[12.933333,18.683332]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_007a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_008a;owt_762;owt_776;Ghadames_Augila (500-1800);[[9.5,30.133333],[21.286943,29.108055]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_008a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_009a;owt_743;owt_742;Jiddah_Mekka (500-1800);[[39.200001,21.483334],[39.816666,21.450001]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_009a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_010a;owt_873;owt_796;Kano_Bilma (500-1800);[[8.167,12],[12.933333,18.683332]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_010a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_011a;owt_789;owt_777;Sijilmasa_Wargla (500-1800);[[-4.283333,31.283333],[5.333333,31.950001]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_011a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_012a;owt_790;owt_789;Taghaza_Sijilmasa (500-1800);[[-5,23.6],[-4.283333,31.283333]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_012a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_013a;owt_869;owt_790;Taodeni_Taghaza (500-1800);[[-3.983333,22.6667],[-5,23.6]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_013a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_014a;owt_869;owt_870;Taodeni_Tuat (500-1800);[[-3.983333,22.6667],[-0.3039,27.8007]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_014a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_015a;owt_793;owt_795;Timbuktu_Gao (500-1800);[[-3.016667,16.766666],[-0.05,16.266666]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_015a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_016a;owt_793;owt_869;Timbuktu_Taodeni (500-1800);[[-3.016667,16.766666],[-3.983333,22.6667]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_016a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_017a;owt_774;owt_776;Tripoli_Augila (500-1800);[[13.18,32.892502],[21.286943,29.108055]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_017a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_018a;owt_870;owt_777;Tuat_Wargla (500-1800);[[-0.3039,27.8007],[5.333333,31.950001]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_018a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_019a;owt_777;owt_762;Wargla_Ghadames (500-1800);[[5.333333,31.950001],[9.5,30.133333]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_019a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_020a;owt_777;owt_868;Wargla_Tunis (500-1800);[[5.333333,31.950001],[10.217,36.833]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_020a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_021a;owt_799;owt_741;loc01-tmc010322_Aswan (500-1800);[[31.183332,27.183332],[32.883331,24.083332]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_021a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_022a;owt_799;owt_871;loc01-tmc010322_Cairo (500-1800);[[31.183332,27.183332],[31.25,30.05]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_022a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_023a;owt_774;owt_872;Tripoli_Murzuk (500-1800);[[13.18,32.892502],[13.917,25.917]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_023a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_024a;owt_793;owt_761;Timbuktu_Ghat (500-1800);[[-3.016667,16.766666],[10.183333,24.950001]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_024a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_025a;owt_761;owt_872;Ghat_Murzuk (500-1800);[[10.183333,24.950001],[13.917,25.917]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_025a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_026a;owt_872;owt_776;Murzuk_Augila (500-1800);[[13.917,25.917],[21.286943,29.108055]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_026a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;Oliver 2000:153;P000
owtrad;afr_500-1800;tmcDZm0500_027a;owt_793;owt_893;Timbuktu_Bamako (500-1800);[[-3.016667,16.766666],[-7.983,12.667]];500,,,1800,;;;tmcDZm0500;tmcDZm0500_027a;trd;rv;maj;[A000,B000,C000];nkn;d000dd;shp;t000t;QC4;Oliver 2000:158;P000
owtrad;afr_200-1933;tmcMAm1500_001a;owt_787;owt_786;Tlemcen_Fes (200-1933);[[-1.315,34.878334],[-4.982778,34.052776]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_001a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_002a;owt_1009;owt_786;Figuig_Fes (200-1933);[[-1.226944,32.116669],[-4.982778,34.052776]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_002a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_003a;owt_789;owt_786;Sijilmassa_Fes (200-1933);[[-4.283333,31.283333],[-4.982778,34.052776]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_003a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_004a;owt_789;owt_788;Sijilmassa_Marrakesh (200-1933);[[-4.283333,31.283333],[-8,31.633333]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_004a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_005a;owt_1008;owt_788;Mogador_Marrakesh (200-1933);[[-9.769722,31.513056],[-8,31.633333]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_005a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_006a;owt_894;owt_1007;Agadir_frk01-tmc010509 (200-1933);[[-9.667,30.5],[-8.866667,30.483334]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_006a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_007a;owt_788;owt_1007;Marrakesh_frk01-tmc010509 (200-1933);[[-8,31.633333],[-8.866667,30.483334]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_007a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_008a;owt_1007;owt_801;frk01-tmc010509_loc01-tmc010509 (200-1933);[[-8.866667,30.483334],[-8.147778,27.674168]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_008a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_009a;owt_800;owt_786;Tangier_Fes (200-1933);[[-5.812778,35.784721],[-4.982778,34.052776]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_009a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_010a;owt_868;owt_1009;Tunis_Figuig (200-1933);[[10.217,36.833],[-1.226944,32.116669]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_010a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_011a;owt_787;owt_1009;Tlemcen_Figuig (200-1933);[[-1.315,34.878334],[-1.226944,32.116669]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_011a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_012a;owt_789;owt_1009;Sijilmassa_Figuig (200-1933);[[-4.283333,31.283333],[-1.226944,32.116669]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_012a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_013a;owt_789;owt_801;Sijilmassa_loc01-tmc010509 (200-1933);[[-4.283333,31.283333],[-8.147778,27.674168]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_013a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_014a;owt_1006;owt_801;loc02-tmc010509_loc01-tmc010509 (200-1933);[[-12.7,22.6833],[-8.147778,27.674168]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_014a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_015a;owt_1006;owt_792;loc02-tmc010509_Oualata (200-1933);[[-12.7,22.6833],[-7.033333,17.299999]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_015a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_016a;owt_869;owt_793;loc03-tmc010509_Timbuktu (200-1933);[[-3.9833,22.6667],[-3.016667,16.766666]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_016a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
owtrad;afr_200-1933;tmcMAm1500_017a;owt_869;owt_789;loc03-tmc010509_Sijilmassa (200-1933);[[-3.9833,22.6667],[-4.283333,31.283333]];200,,,1933,;;;tmcMAm1500;tmcMAm1500_017a;trd;cd;maj;[A000,B000,C000];nkn;d000dd;rid;t000t;QC4;de Rouvray 2001;P000
