id;geom;collection;place_id;toponym;gazetteer_uri;gazetteer_label;lng;lat;exact_matches;close_matches;variants_obj;variants
115;0101000020E610000051C1E10511112D4016A5846055354A40;owtrad;owt_1163;Lebus;http://linkedplaces.org/owtrad/places/owt_1163;Lebus;14.533333;52.416668;[{"uri":"http://sws.geonames/2879795","names":["Lebus"]}];;[{"id" : 5163, "variant" : "Lebus", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5164, "variant" : "Lubusz", "source" : "Humnicki & Lalik 1957b", "precision" : "exact", "identity" : "exact"}];{Lebus,Lubusz}
116;0101000020E6100000EA5A7B9FAA2A2F40581F0F7D77374A40;owtrad;owt_1164;Miedzyrzecz;http://linkedplaces.org/owtrad/places/owt_1164;Miedzyrzecz;15.583333;52.433334;[{"uri":"http://sws.geonames/3091969","names":["Międzyrzecz"]}];;[{"id" : 5165, "variant" : "Mesdirtz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5165, "variant" : "Mesdirtz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5166, "variant" : "Meseritz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5166, "variant" : "Meseritz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5167, "variant" : "Miedzyrzecz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5167, "variant" : "Miedzyrzecz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Mesdirtz,Meseritz,Miedzyrzecz}
117;0101000020E610000084F41439444431405470784144C44940;owtrad;owt_1165;Milicz;http://linkedplaces.org/owtrad/places/owt_1165;Milicz;17.266666;51.533333;[{"uri":"http://sws.geonames/3091788","names":["Milicz"]}];;[{"id" : 5168, "variant" : "Milicz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5169, "variant" : "Militsch", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Milicz,Militsch}
118;0101000020E6100000B727486C77F72A40D42AFA4333934940;owtrad;owt_1166;Meissen;http://linkedplaces.org/owtrad/places/owt_1166;Meissen;13.483333;51.150002;[{"uri":"http://sws.geonames/2872155","names":["Meissen"]}];;[{"id" : 5170, "variant" : "Meissen", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5171, "variant" : "Misnia", "source" : "Humnicki & Lalik 1957b", "precision" : "exact", "identity" : "exact"}];{Meissen,Misnia}
119;0101000020E6100000CDCCCCCCCCCC2D4016A5846055354940;owtrad;owt_1167;Mlada Boleslav;http://linkedplaces.org/owtrad/places/owt_1167;Mlada Boleslav;14.9;50.416668;[{"uri":"http://sws.geonames/3070544","names":["Mladá Boleslav"]}];;[{"id" : 5172, "variant" : "Jungbunzlau", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5173, "variant" : "Mlada Boleslav", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5174, "variant" : "Mlada Boleslaz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Jungbunzlau,"Mlada Boleslav","Mlada Boleslaz"}
120;0101000020E61000009A99999999993140D42AFA4333934A40;owtrad;owt_1168;Naklo nad Notecia;http://linkedplaces.org/owtrad/places/owt_1168;Naklo nad Notecia;17.6;53.150002;[{"uri":"http://sws.geonames/3091150","names":["Nakło nad Notecią"]}];;[{"id" : 5175, "variant" : "Nakel", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5176, "variant" : "Naklo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5177, "variant" : "Naklo nad Notecia", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Nakel,Naklo,"Naklo nad Notecia"}
121;0101000020E6100000D4B5F63E55553140AC8F87BEBB3B4940;owtrad;owt_1169;Nysa;http://linkedplaces.org/owtrad/places/owt_1169;Nysa;17.333332;50.466667;[{"uri":"http://sws.geonames/3090436","names":["Nysa"]}];;[{"id" : 5178, "variant" : "Neisse", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5178, "variant" : "Neisse", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5179, "variant" : "Neisze", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5179, "variant" : "Neisze", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5180, "variant" : "Niesse", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5180, "variant" : "Niesse", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5181, "variant" : "Nysa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5181, "variant" : "Nysa", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Neisse,Neisze,Niesse,Nysa}
233;0101000020E61000007C0BEBC6BBFB3440427A8A1C22024940;owtrad;owt_1300;Tarnow;http://linkedplaces.org/owtrad/places/owt_1300;Tarnow;20.983334;50.016666;[{"uri":"http://sws.geonames/757026","names":["Tarnów"]}];;[{"id" : 5751, "variant" : "Tarnov", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5752, "variant" : "Tarnow", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Tarnov,Tarnow}
1179;0101000020E61000001E166A4DF36E2840787AA52C43244540;owtrad;owt_2907;Ronciglione;http://linkedplaces.org/owtrad/places/owt_2907;Ronciglione;12.2167;42.2833;[{"uri":"http://sws.geonames/3169012","names":["Ronciglione"]}];;[{"id" : 11021, "variant" : "Ronciglione", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Ronciglione}
122;0101000020E6100000EC6CC83F333352405470784144444440;owtrad;owt_117;Osh;http://linkedplaces.org/owtrad/places/owt_117;Osh;72.800003;40.533333;[{"uri":"http://sws.geonames/11054823","names":["Osh City"]}];;[{"id" : 712, "variant" : "Os", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 712, "variant" : "Os", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 712, "variant" : "Os", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 713, "variant" : "Osh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 713, "variant" : "Osh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 713, "variant" : "Osh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 714, "variant" : "Osz", "source" : "PWN (Vol. 5),1965a:616", "precision" : "exact", "identity" : "exact"}, {"id" : 714, "variant" : "Osz", "source" : "PWN (Vol. 5),1965a:616", "precision" : "exact", "identity" : "exact"}, {"id" : 714, "variant" : "Osz", "source" : "PWN (Vol. 5),1965a:616", "precision" : "exact", "identity" : "exact"}];{Os,Osh,Osz}
123;0101000020E61000007C0BEBC6BB3B33405470784144044940;owtrad;owt_1170;Oswiecim;http://linkedplaces.org/owtrad/places/owt_1170;Oswiecim;19.233334;50.033333;[{"uri":"http://sws.geonames/3089658","names":["Oświęcim"]}];;[{"id" : 5182, "variant" : "Auschwitz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5182, "variant" : "Auschwitz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5182, "variant" : "Auschwitz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5182, "variant" : "Auschwitz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5183, "variant" : "Oswiecim", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5183, "variant" : "Oswiecim", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5183, "variant" : "Oswiecim", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5183, "variant" : "Oswiecim", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Auschwitz,Oswiecim}
125;0101000020E6100000D42AFA4333733340A8E0F08288884940;owtrad;owt_1173;Radomsko;http://linkedplaces.org/owtrad/places/owt_1173;Radomsko;19.450001;51.066666;[{"uri":"http://sws.geonames/3087497","names":["Radomsko"]}];;[{"id" : 5191, "variant" : "Novoradomsk", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5192, "variant" : "Nowo Radomsko", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5193, "variant" : "qrd01-tmc020202", "source" : "OWT", "precision" : "exact", "identity" : "probable"}, {"id" : 5194, "variant" : "Radomsko", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Novoradomsk,"Nowo Radomsko",Radomsko,qrd01-tmc020202}
126;0101000020E6100000D42AFA4333333240EA5A7B9FAA0A4940;owtrad;owt_1174;Raciborz;http://linkedplaces.org/owtrad/places/owt_1174;Raciborz;18.200001;50.083332;[{"uri":"http://sws.geonames/3087584","names":["Racibórz"]}];;[{"id" : 5195, "variant" : "Raciborz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5196, "variant" : "Ratibor", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5197, "variant" : "Ratihor", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Raciborz,Ratibor,Ratihor}
127;0101000020E6100000427A8A1C22A2334096EA025E66A64940;owtrad;owt_1175;Rozprza;http://linkedplaces.org/owtrad/places/owt_1175;Rozprza;19.633333;51.299999;[{"uri":"http://sws.geonames/3086861","names":["Rozprza"]}];;[{"id" : 5198, "variant" : "Rozprza", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Rozprza}
128;0101000020E6100000BE8575E3DD9D32406A15FDA199994940;owtrad;owt_1176;Ruda;http://linkedplaces.org/owtrad/places/owt_1176;Ruda;18.616667;51.200001;[{"uri":"http://sws.geonames/3086820","names":["Ruda"]}];;[{"id" : 5199, "variant" : "Ruda", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Ruda}
129;0101000020E610000016A5846055D52E40BE8575E3DD5D4A40;owtrad;owt_1177;Santok;http://linkedplaces.org/owtrad/places/owt_1177;Santok;15.416667;52.733334;[{"uri":"http://sws.geonames/3086283","names":["Santok"]}];;[{"id" : 5200, "variant" : "Santok", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5200, "variant" : "Santok", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5201, "variant" : "Zantoch", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5201, "variant" : "Zantoch", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Santok,Zantoch}
131;0101000020E61000000000000000C032402CD505BCCCCC4940;owtrad;owt_1179;Sieradz;http://linkedplaces.org/owtrad/places/owt_1179;Sieradz;18.75;51.599998;[{"uri":"http://sws.geonames/3085978","names":["Sieradz"]}];;[{"id" : 5203, "variant" : "Seradz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5203, "variant" : "Seradz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5204, "variant" : "Sieradz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5204, "variant" : "Sieradz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Seradz,Sieradz}
132;0101000020E61000009A999999999928400000000000E04440;owtrad;owt_118;Ostia Antica;http://linkedplaces.org/owtrad/places/owt_118;Ostia Antica;12.3;41.75;[{"uri":"http://sws.geonames/3183539","names":["Acilia-Castel Fusano-Ostia Antica"]}];;[{"id" : 715, "variant" : "Ostia", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 716, "variant" : "Ostia Antica", "source" : "TGN", "precision" : "exact", "identity" : "exact"}];{Ostia,"Ostia Antica"}
133;0101000020E61000006E4F90D8EEAE30402CD505BCCC2C4B40;owtrad;owt_1180;Slawno;http://linkedplaces.org/owtrad/places/owt_1180;Slawno;16.683332;54.349998;[{"uri":"http://sws.geonames/3085610","names":["Sławno"]}];;[{"id" : 5205, "variant" : "Schlawe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5206, "variant" : "Slawno", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Schlawe,Slawno}
134;0101000020E6100000A8E0F082880831406A15FDA199394B40;owtrad;owt_1181;Slupsk;http://linkedplaces.org/owtrad/places/owt_1181;Slupsk;17.033333;54.450001;[{"uri":"http://sws.geonames/3085450","names":["Słupsk"]}];;[{"id" : 5207, "variant" : "Slupsk", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5207, "variant" : "Slupsk", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5207, "variant" : "Slupsk", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5208, "variant" : "Stolp", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5208, "variant" : "Stolp", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5208, "variant" : "Stolp", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5209, "variant" : "Stolp in Pommern", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5209, "variant" : "Stolp in Pommern", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5209, "variant" : "Stolp in Pommern", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5210, "variant" : "Stolpe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5210, "variant" : "Stolpe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5210, "variant" : "Stolpe", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Slupsk,Stolp,"Stolp in Pommern",Stolpe}
2137;0101000020E610000096EA025E66465140BE8575E3DD9D4240;owtrad;owt_641;Pyandzh;http://linkedplaces.org/owtrad/places/owt_641;Pyandzh;69.099998;37.233334;[{"uri":"http://sws.geonames/1221871","names":["Dŭstí"]}];;[{"id" : 2983, "variant" : "Saray Komar", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 2982, "variant" : "Sarai-Kamar", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 2979, "variant" : "Panjdeh", "source" : "Hopkirk 1992: 427", "precision" : "exact", "identity" : "probable"}, {"id" : 2977, "variant" : "Kirovabad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 2976, "variant" : "Baumanabad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 2980, "variant" : "Pyandzh", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 2984, "variant" : "Saray-Kamar", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 2981, "variant" : "Sarai", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 2978, "variant" : "Kirowabad", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Baumanabad,Kirovabad,Kirowabad,Panjdeh,Pyandzh,Sarai,Sarai-Kamar,"Saray Komar",Saray-Kamar}
139;0101000020E6100000EA5A7B9FAA2A2D4016A5846055B54A40;owtrad;owt_1186;Szczecin;http://linkedplaces.org/owtrad/places/owt_1186;Szczecin;14.583333;53.416668;[{"uri":"http://sws.geonames/3083829","names":["Szczecin"]}];;[{"id" : 5219, "variant" : "Stettin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5219, "variant" : "Stettin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5219, "variant" : "Stettin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5219, "variant" : "Stettin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5219, "variant" : "Stettin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5219, "variant" : "Stettin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5220, "variant" : "Szczecin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5220, "variant" : "Szczecin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5220, "variant" : "Szczecin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5220, "variant" : "Szczecin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5220, "variant" : "Szczecin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5220, "variant" : "Szczecin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Stettin,Szczecin}
140;0101000020E61000000000000000C0304096EA025E66864A40;owtrad;owt_1187;Ujscie;http://linkedplaces.org/owtrad/places/owt_1187;Ujscie;16.75;53.049999;[{"uri":"http://sws.geonames/3082838","names":["Ujście"]}];;[{"id" : 5221, "variant" : "Ujscie", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Ujscie}
141;0101000020E6100000A8E0F08288083340D42AFA4333534A40;owtrad;owt_1188;Wloclawek;http://linkedplaces.org/owtrad/places/owt_1188;Wloclawek;19.033333;52.650002;[{"uri":"http://sws.geonames/3081741","names":["Włocławek"]}];;[{"id" : 5222, "variant" : "Leslau", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5223, "variant" : "Wloclawek", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Leslau,Wloclawek}
143;0101000020E6100000EA5A7B9FAAAA2D40D42AFA4333734940;owtrad;owt_1190;Zittau;http://linkedplaces.org/owtrad/places/owt_1190;Zittau;14.833333;50.900002;[{"uri":"http://sws.geonames/2804008","names":["Zittau"]}];;[{"id" : 5230, "variant" : "Zittau", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5231, "variant" : "Zytawa", "source" : "Humnicki & Lalik 1957b", "precision" : "exact", "identity" : "exact"}];{Zittau,Zytawa}
144;0101000020E610000092B06F2711913540EA5A7B9FAA8A4A40;owtrad;owt_1192;Ostroleka;http://linkedplaces.org/owtrad/places/owt_1192;Ostroleka;21.566668;53.083332;[{"uri":"http://sws.geonames/762909","names":["Ostrołęka"]}];;[{"id" : 5235, "variant" : "Ostroleka", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5236, "variant" : "Ostrolenka", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Ostroleka,Ostrolenka}
145;0101000020E6100000D42AFA433333344080457EFD10314A40;owtrad;owt_1193;Wyszogrod;http://linkedplaces.org/owtrad/places/owt_1193;Wyszogrod;20.200001;52.383331;[{"uri":"http://sws.geonames/754451","names":["Wyszogród"]}];;[{"id" : 5237, "variant" : "Wyszogrod", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5237, "variant" : "Wyszogrod", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Wyszogrod}
146;0101000020E6100000D4B5F63E55D53740581F0F7D77D74A40;owtrad;owt_1194;Hrodna;http://linkedplaces.org/owtrad/places/owt_1194;Hrodna;23.833332;53.683334;[{"uri":"http://sws.geonames/627904","names":["Hrodna"]}];;[{"id" : 5238, "variant" : "Gardinas", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5238, "variant" : "Gardinas", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5239, "variant" : "Grodno", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5239, "variant" : "Grodno", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5240, "variant" : "Hrodna", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5240, "variant" : "Hrodna", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Gardinas,Grodno,Hrodna}
147;0101000020E6100000D42AFA4333F33440D42AFA4333D34940;owtrad;owt_1195;Bialobrzegi;http://linkedplaces.org/owtrad/places/owt_1195;Bialobrzegi;20.950001;51.650002;[{"uri":"http://sws.geonames/776114","names":["Białobrzegi"]}];;[{"id" : 5241, "variant" : "Bialobrzegi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5241, "variant" : "Bialobrzegi", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Bialobrzegi}
148;0101000020E6100000D42AFA433373324016A5846055B54A40;owtrad;owt_1196;Swiecie;http://linkedplaces.org/owtrad/places/owt_1196;Swiecie;18.450001;53.416668;[{"uri":"http://sws.geonames/3084074","names":["Świecie"]}];;[{"id" : 5242, "variant" : "Schwetz", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5243, "variant" : "Swiecie", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Schwetz,Swiecie}
150;0101000020E6100000CDCCCCCCCC4C2D40EA5A7B9FAA4A4A40;owtrad;owt_1198;Kostrzyn;http://linkedplaces.org/owtrad/places/owt_1198;Kostrzyn;14.65;52.583332;[{"uri":"http://sws.geonames/3095057","names":["Kostrzyn nad Odrą"]}];;[{"id" : 5245, "variant" : "Custrin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5246, "variant" : "Kistrzyn", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5247, "variant" : "Kostrzyn", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5248, "variant" : "Kustrin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Custrin,Kistrzyn,Kostrzyn,Kustrin}
151;0101000020E6100000A8E0F08288C831400000000000E04A40;owtrad;owt_1199;Rytel;http://linkedplaces.org/owtrad/places/owt_1199;Rytel;17.783333;53.75;[{"uri":"http://sws.geonames/3086498","names":["Rytel"]}];;[{"id" : 5249, "variant" : "Rytel", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Rytel}
164;0101000020E61000002CD505BCCCCC3040EA5A7B9FAA4A4940;owtrad;owt_1211;Zabkowice Slaskie;http://linkedplaces.org/owtrad/places/owt_1211;Zabkowice Slaskie;16.799999;50.583332;[{"uri":"http://sws.geonames/3081046","names":["Ząbkowice Śląskie"]}];;[{"id" : 5273, "variant" : "Frankenstein", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5274, "variant" : "Frankenstein in Schlesien", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5275, "variant" : "Zabkowice", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5276, "variant" : "Zabkowice Slaskie", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Frankenstein,"Frankenstein in Schlesien",Zabkowice,"Zabkowice Slaskie"}
165;0101000020E6100000BE8575E3DD9D3240581F0F7D77174A40;owtrad;owt_1212;Kolo;http://linkedplaces.org/owtrad/places/owt_1212;Kolo;18.616667;52.183334;[{"uri":"http://sws.geonames/3095797","names":["Koło"]}];;[{"id" : 5277, "variant" : "Kolo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5277, "variant" : "Kolo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5278, "variant" : "Warthbrucken", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5278, "variant" : "Warthbrucken", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Kolo,Warthbrucken}
234;0101000020E61000006666666666662E405470784144044940;owtrad;owt_1301;Kolin;http://linkedplaces.org/owtrad/places/owt_1301;Kolin;15.2;50.033333;[{"uri":"http://sws.geonames/3073371","names":["Kolín"]}];;[{"id" : 5753, "variant" : "Kolin", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Kolin}
1180;0101000020E61000009A999999999928409A99999999194540;owtrad;owt_2908;Monterosi;http://linkedplaces.org/owtrad/places/owt_2908;Monterosi;12.3;42.2;[{"uri":"http://sws.geonames/3172772","names":["Monterosi"]}];;[{"id" : 11022, "variant" : "Monterosi", "source" : "www.fallingrain.com", "precision" : "exact", "identity" : "exact"}];{Monterosi}
152;0101000020E61000006ABC749318C42A401B2FDD2406114340;owtrad;owt_120;Palermo;http://linkedplaces.org/owtrad/places/owt_120;Palermo;13.383;38.133;[{"uri":"http://sws.geonames/2523920","names":["Palermo"]}];;[{"id" : 719, "variant" : "Palermo", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 719, "variant" : "Palermo", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 719, "variant" : "Palermo", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 720, "variant" : "Panhormus", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 720, "variant" : "Panhormus", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 720, "variant" : "Panhormus", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 721, "variant" : "Panormos", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 721, "variant" : "Panormos", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 721, "variant" : "Panormos", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 722, "variant" : "Panormus", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 722, "variant" : "Panormus", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 722, "variant" : "Panormus", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 723, "variant" : "Panormus Siciliae", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 723, "variant" : "Panormus Siciliae", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 723, "variant" : "Panormus Siciliae", "source" : "TGN", "precision" : "exact", "identity" : "exact"}];{Palermo,Panhormus,Panormos,Panormus,"Panormus Siciliae"}
153;0101000020E6100000427A8A1C22A23840AC8F87BEBBFB4840;owtrad;owt_1200;Busk;http://linkedplaces.org/owtrad/places/owt_1200;Busk;24.633333;49.966667;[{"uri":"http://sws.geonames/711103","names":["Bus’k"]}];;[{"id" : 5250, "variant" : "Busk", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Busk}
2260;0101000020E61000003333333333C35140CFF753E3A53B3D40;owtrad;owt_837;Uch;http://linkedplaces.org/owtrad/places/owt_837;Uch;71.05;29.233;[{"uri":"http://sws.geonames/1163016","names":["Uch-i-Sharif"]}];;[{"id" : 3930, "variant" : "Uch", "source" : "TGN", "precision" : "exact", "identity" : "exact"}, {"id" : 3931, "variant" : "Uch Sharif", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Uch,"Uch Sharif"}
154;0101000020E61000007C0BEBC6BB3B32402CD505BCCC4C4B40;owtrad;owt_1201;Wejherowo;http://linkedplaces.org/owtrad/places/owt_1201;Wejherowo;18.233334;54.599998;[{"uri":"http://sws.geonames/3082473","names":["Wejherowo"]}];;[{"id" : 5251, "variant" : "Neustadt", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5252, "variant" : "Veykherovo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5253, "variant" : "Weiherowo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5254, "variant" : "Wejherowo", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Neustadt,Veykherovo,Weiherowo,Wejherowo}
155;0101000020E61000007C0BEBC6BB3B2E40D42AFA4333D34A40;owtrad;owt_1202;Nowogard;http://linkedplaces.org/owtrad/places/owt_1202;Nowogard;15.116667;53.650002;[{"uri":"http://sws.geonames/3090558","names":["Nowogard"]}];;[{"id" : 5255, "variant" : "Naugard", "source" : "ADL", "precision" : "exact", "identity" : "exact"}, {"id" : 5256, "variant" : "Nowogard", "source" : "ADL", "precision" : "exact", "identity" : "exact"}];{Naugard,Nowogard}
