# title: Old World Trade Routes
# lp_id: lp_owtrad
# pub_date: 2012
# timespan: [-200,,,1820,]
# segmentType: hRoutes
# contributors: [T. M. Ciolek]
# description: "Land, river and maritime trade routes of Eurasia and Africa during the period 4,000 BCE (sic) - circa 1820 CE"
collection;route_id;segment_id;source;target;label;geometry;timespan;duration;follows;dataset;dataid;uses;type;role;goods;dir;dist;travmode;travtime;dataqlty;src;probl
owtrad;afr_1644-1896;tmcCNm1700_077a;owt_3190;owt_3189;Tieling <> Laocheng;[[123.8414,42.2931],[124.0817,42.5975]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_077a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_078a;owt_3612;owt_3614;Jilin <> Dalai;[[126.5603,43.8508],[124.3,45.5]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_078a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_079a;owt_3614;owt_3613;Dalai <> Qiqihar;[[124.3,45.5],[123.9672,47.3408]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_079a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_080a;owt_391;owt_3206;Beijing <> Gubeikou;[[116.389168,39.912777],[117.15,40.6833]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_080a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_081a;owt_3206;owt_3610;Gubeikou <> Chengde;[[117.15,40.6833],[117.9361,40.9725]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_081a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_082a;owt_175;owt_3326;Xian <> Xingping;[[108.935547,34.260277],[108.4842,34.2958]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_082a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_083a;owt_3326;owt_3336;Xingping <> Jiangzhang;[[108.4842,34.2958],[107.9206,34.2586]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_083a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_084a;owt_3336;owt_3337;Jiangzhang <> Fufeng;[[107.9206,34.2586],[107.8686,34.3592]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_084a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_150-230;tmcXMEm0200_037a;owt_37;owt_118;Cadiz <> Ostia Antica;[[-6.3,36.533],[12.3,41.75]];150,,,230,;;;tmcXMEm0200;tmcXMEm0200_037a;trd;sl;maj;[A000,B000,C000];Ostia;d000dd;shp;p009d;QC4;Stone 1989:90-91;P000
owtrad;afr_1644-1896;tmcCNm1700_085a;owt_3337;owt_3338;Fufeng <> Fengming;[[107.8686,34.3592],[107.6178,34.4414]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_085a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_086a;owt_3338;owt_3339;Fengming <> Fengxiang;[[107.6178,34.4414],[107.39,34.5242]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_086a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_087a;owt_3339;owt_977;Fengxiang <> Baoji;[[107.39,34.5242],[107.158058,34.383057]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_087a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_088a;owt_977;owt_3341;Baoji <> Shuangshipu;[[107.158058,34.383057],[106.5167,33.9131]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_088a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_089a;owt_3341;owt_3342;Shuangshipu <> Liuba;[[106.5167,33.9131],[106.9189,33.6186]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_089a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_090a;owt_3342;owt_3343;Liuba <> Baohe;[[106.9189,33.6186],[106.9606,33.2033]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_090a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_091a;owt_3343;owt_3344;Baohe <> Mianxian;[[106.9606,33.2033],[106.6692,33.1567]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_091a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_092a;owt_3344;owt_3345;Mianxian <> Ningqiang;[[106.6692,33.1567],[106.2519,32.8328]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_092a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_093a;owt_3345;owt_3346;Ningqiang <> Guangyuan;[[106.2519,32.8328],[105.8214,32.4403]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_093a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_094a;owt_3346;owt_3347;Guangyuan <> Zhaohua;[[105.8214,32.4403],[105.7089,32.3342]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_094a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_095a;owt_3347;owt_3348;Zhaohua <> Pu'an;[[105.7089,32.3342],[105.4664,32.0317]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_095a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_096a;owt_3348;owt_3349;Pu'an <> Wenchang;[[105.4664,32.0317],[105.1589,31.6317]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_096a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_097a;owt_3349;owt_3350;Wenchang <> Mianyang;[[105.1589,31.6317],[104.7667,31.4667]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_097a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_098a;owt_3350;owt_3351;Mianyang <> Luojiang;[[104.7667,31.4667],[104.4667,31.35]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_098a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_099a;owt_3351;owt_3352;Luojiang <> Deyang;[[104.4667,31.35],[104.4,31.1333]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_099a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_100a;owt_3352;owt_3353;Deyang <> Luocheng (2);[[104.4,31.1333],[104.2667,31.0167]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_100a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_101a;owt_3353;owt_3354;Luocheng (2) <> Xindu;[[104.2667,31.0167],[104.2,30.8333]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_101a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_102a;owt_3354;owt_267;Xindu <> Chengdu;[[104.2,30.8333],[104.066673,30.666668]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_102a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_103a;owt_267;owt_3615;Chengdu <> Chongyang;[[104.066673,30.666668],[103.6667,30.6333]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_103a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_104a;owt_3615;owt_3616;Chongyang <> Linqiong;[[103.6667,30.6333],[103.4833,30.4167]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_104a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_105a;owt_3616;owt_1998;Linqiong <> Ya'an;[[103.4833,30.4167],[103.0833,29.9833]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_105a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_106a;owt_1998;owt_1661;Ya'an <> Lucheng;[[103.0833,29.9833],[102.033333,30.049999]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_106a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_107a;owt_1661;owt_1683;Lucheng <> Zheduo Shankou;[[102.033333,30.049999],[101.800003,30.1]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_107a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_108a;owt_1683;owt_1668;Zheduo Shankou <> Xinduqiao;[[101.800003,30.1],[101.5,30.016666]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_108a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_109a;owt_1668;owt_1669;Xinduqiao <> Hekou;[[101.5,30.016666],[101.033333,30.033333]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_109a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_110a;owt_1669;owt_559;Hekou <> Gaocheng;[[101.033333,30.033333],[100.26667,30]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_110a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_111a;owt_559;owt_1659;Gaocheng <> Batang;[[100.26667,30],[99,30]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_111a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_112a;owt_1659;owt_1658;Batang <> Gartog;[[99,30],[98.550003,29.683332]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_112a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_113a;owt_1658;owt_1781;Gartog <> Yendum;[[98.550003,29.683332],[97.683334,30.65]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_113a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_114a;owt_1781;owt_1782;Yendum <> Gyitang (2);[[97.683334,30.65],[97.300003,30.75]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_114a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_115a;owt_1782;owt_266;Gyitang (2) <> Qamdo;[[97.300003,30.75],[97.23333,31.166668]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_115a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_116a;owt_266;owt_1780;Qamdo <> Zito;[[97.23333,31.166668],[95.883331,30.783333]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_116a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_117a;owt_1780;owt_1681;Zito <> Tangmai;[[95.883331,30.783333],[95.133331,30.133333]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_117a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_118a;owt_1681;owt_1682;Tangmai <> Pula;[[95.133331,30.133333],[94.416664,29.533333]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_118a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_119a;owt_1682;owt_1739;Pula <> Bayizhen;[[94.416664,29.533333],[94.333336,29.700001]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_119a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_120a;owt_1739;owt_1737;Bayizhen <> Golingka;[[94.333336,29.700001],[93.383331,29.933332]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_120a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_121a;owt_1737;owt_1738;Golingka <> Taizhao;[[93.383331,29.933332],[93.133331,30.016666]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_121a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_122a;owt_1738;owt_1735;Taizhao <> Kunggar;[[93.133331,30.016666],[91.73333,29.833332]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_122a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_123a;owt_1735;owt_90;Kunggar <> Lhasa;[[91.73333,29.833332],[91.099998,29.65]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_123a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_124a;owt_3230;owt_3244;Zhengding <> Luancheng;[[114.5594,38.1397],[114.6517,37.8792]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_124a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_125a;owt_3244;owt_3245;Luancheng <> Zhaozhou;[[114.6517,37.8792],[114.7689,37.7464]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_125a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_126a;owt_3245;owt_3246;Zhaozhou <> Baixiang;[[114.7689,37.7464],[114.68,37.4886]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_126a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_127a;owt_3246;owt_3247;Baixiang <> Neiqiu;[[114.68,37.4886],[114.5133,37.2947]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_127a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_128a;owt_3247;owt_3248;Neiqiu <> Xingtai;[[114.5133,37.2947],[114.4942,37.0631]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_128a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_129a;owt_3248;owt_3249;Xingtai <> Shahe;[[114.4942,37.0631],[114.4975,36.8547]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_129a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_130a;owt_3249;owt_3250;Shahe <> Handan;[[114.4975,36.8547],[114.4678,36.6006]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_130a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_131a;owt_3250;owt_3270;Handan <> Cizhou;[[114.4678,36.6006],[114.3769,36.3553]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_131a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_132a;owt_3270;owt_3285;Cizhou <> Anyang;[[114.3769,36.3553],[114.3289,36.0994]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_132a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_133a;owt_3285;owt_3289;Anyang <> Tangyin;[[114.3289,36.0994],[114.3547,35.9078]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_133a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_134a;owt_3289;owt_3290;Tangyin <> Qixian;[[114.3547,35.9078],[114.1886,35.605]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_134a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_135a;owt_3290;owt_3291;Qixian <> Weihui;[[114.1886,35.605],[114.0533,35.43]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_135a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_136a;owt_3291;owt_3293;Weihui <> Yanjin;[[114.0533,35.43],[114.1878,35.1408]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_136a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_137a;owt_3293;owt_3294;Yanjin <> Fengqiu;[[114.1878,35.1408],[114.4131,35.0292]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_137a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_138a;owt_3294;owt_548;Fengqiu <> Kaifeng;[[114.4131,35.0292],[114.348343,34.791111]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_138a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_139a;owt_3291;owt_3292;Weihui <> Xinxiang;[[114.0533,35.43],[113.8672,35.3089]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_139a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_140a;owt_3292;owt_3295;Xinxiang <> Zhengzhou;[[113.8672,35.3089],[113.6486,34.7578]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_140a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_141a;owt_3295;owt_3340;Zhengzhou <> Guodian;[[113.6486,34.7578],[113.7006,34.5508]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_141a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P008
owtrad;afr_1644-1896;tmcCNm1700_142a;owt_3340;owt_3360;Guodian <> Xinzheng;[[113.7006,34.5508],[113.7178,34.3953]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_142a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_143a;owt_3360;owt_3361;Xinzheng <> Xiangcheng;[[113.7178,34.3953],[113.4781,33.8483]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_143a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_144a;owt_3361;owt_3362;Xiangcheng <> Kunyang;[[113.4781,33.8483],[113.345,33.62]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_144a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_145a;owt_3362;owt_3363;Kunyang <> Fangcheng;[[113.345,33.62],[112.9922,33.2553]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_145a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_146a;owt_3363;owt_3364;Fangcheng <> Nanyang;[[112.9922,33.2553],[112.5328,32.9947]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_146a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_147a;owt_3360;owt_3402;Xinzheng <> Xuchang;[[113.7178,34.3953],[113.8167,34.0167]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_147a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_148a;owt_3402;owt_3403;Xuchang <> Linying;[[113.8167,34.0167],[113.9472,33.81]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_148a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_149a;owt_3403;owt_3404;Linying <> Shangcai;[[113.9472,33.81],[114.2617,33.2678]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_149a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_150a;owt_3404;owt_3405;Shangcai <> Runan;[[114.2617,33.2678],[114.3542,33.0111]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_150a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_151a;owt_3405;owt_3406;Runan <> Zhengyang;[[114.3542,33.0111],[114.3831,32.6036]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_151a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_152a;owt_3406;owt_3407;Zhengyang <> Luoshan;[[114.3831,32.6036],[114.5272,32.1917]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_152a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_153a;owt_3407;owt_3617;Luoshan <> Sanlicheng;[[114.5272,32.1917],[114.2008,31.7953]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_153a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P001
owtrad;afr_1644-1896;tmcCNm1700_154a;owt_3617;owt_3618;Sanlicheng <> Dawu (2);[[114.2008,31.7953],[114.1181,31.5569]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_154a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P001
owtrad;afr_1644-1896;tmcCNm1700_155a;owt_3618;owt_3619;Dawu (2) <> Huayuan;[[114.1181,31.5569],[113.9667,31.2461]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_155a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P001
owtrad;afr_1550-1710;tmcINm1550_017a;owt_587;owt_572;Ajmer <> Jaipur;[[74.667,26.483],[75.833,26.883]];1550,,,1710,;;;tmcINm1550;tmcINm1550_017a;nkn;rd;maj;[A000,B000,C000];nkn;d000dd;nkn;t000t;QC2;Farooque 1977:220-221;P000
owtrad;afr_1644-1896;tmcCNm1700_156a;owt_3619;owt_3620;Huayuan <> Xiaogan;[[113.9667,31.2461],[113.9,30.9167]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_156a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P001
owtrad;afr_1644-1896;tmcCNm1700_157a;owt_3620;owt_3621;Xiaogan <> Xingou;[[113.9,30.9167],[113.9333,30.7]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_157a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P001
owtrad;afr_1644-1896;tmcCNm1700_158a;owt_3621;owt_3428;Xingou <> Zhifang;[[113.9333,30.7],[114.3167,30.35]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_158a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P001
owtrad;afr_1644-1896;tmcCNm1700_159a;owt_3428;owt_3412;Zhifang <> Xianning;[[114.3167,30.35],[114.2167,29.8833]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_159a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_160a;owt_3412;owt_3413;Xianning <> Puqi;[[114.2167,29.8833],[113.8833,29.7167]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_160a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
owtrad;afr_1644-1896;tmcCNm1700_161a;owt_3413;owt_3414;Puqi <> Linxiang;[[113.8833,29.7167],[113.45,29.4833]];1644,,,1896,;;;tmcCNm1700;tmcCNm1700_161a;msg;rd;maj;[A001,B001,C001];nkn;d000dd;rid;t000t;QB3;Cheng 1970:11;P000
